,County,Deaths,MME,State,Year,County Code,Population
450,WAKULLA,0,9653.313382725166,FL,2011,12129,30970
451,WAKULLA,0,9747.85644772516,FL,2012,12129,30852
452,WALTON,16,22041.41405562554,FL,2006,12131,45426
453,WALTON,12,24799.001058965518,FL,2007,12131,47476
454,WALTON,0,24625.185682337924,FL,2008,12131,49527
455,WALTON,0,29237.20863746275,FL,2009,12131,51577
456,WALTON,0,36549.72888131253,FL,2010,12131,55211
457,WALTON,0,35063.18099358773,FL,2011,12131,55590
458,WALTON,0,32404.67842676286,FL,2012,12131,57186
459,WASHINGTON,0,7659.0319010000985,FL,2006,12133,24524
460,WASHINGTON,0,9660.023178300129,FL,2007,12133,24532
461,WASHINGTON,0,11461.81200412512,FL,2008,12133,24540
462,WASHINGTON,0,13060.632694987646,FL,2009,12133,24548
463,WASHINGTON,0,14208.243114900131,FL,2010,12133,24722
464,WASHINGTON,0,13964.08108998764,FL,2011,12133,24507
465,WASHINGTON,0,15658.135787925181,FL,2012,12133,24740
466,APPLING,0,3996.84377899999,GA,2006,13001,18323
467,APPLING,0,4277.968323587509,GA,2007,13001,18336
468,APPLING,0,4747.700521000031,GA,2008,13001,18349
469,APPLING,0,5825.513103862545,GA,2009,13001,18361
470,APPLING,0,9448.791146362624,GA,2010,13001,18333
471,APPLING,0,10493.837565000113,GA,2011,13001,18458
472,APPLING,0,11679.555495000119,GA,2012,13001,18388
473,ATKINSON,0,1375.483686000003,GA,2006,13003,8370
474,ATKINSON,0,1788.9647190000035,GA,2007,13003,8360
475,ATKINSON,0,1976.8532100000107,GA,2008,13003,8349
476,ATKINSON,0,2005.6088625000125,GA,2009,13003,8338
477,ATKINSON,0,3106.023682500022,GA,2010,13003,8366
478,ATKINSON,0,2870.52858000002,GA,2011,13003,8360
479,ATKINSON,0,2978.720032500025,GA,2012,13003,8254
480,BACON,0,4586.778211000013,GA,2006,13005,11022
481,BACON,0,7998.44216300008,GA,2007,13005,11042
482,BACON,0,8383.939178362572,GA,2008,13005,11062
483,BACON,0,12906.85597500012,GA,2009,13005,11082
484,BACON,0,29123.61209250027,GA,2010,13005,11055
485,BACON,0,23285.3839875002,GA,2011,13005,11139
486,BACON,0,16248.752550000227,GA,2012,13005,11142
487,BAKER,0,9.6516,GA,2006,13007,3577
488,BALDWIN,0,11069.705010362783,GA,2006,13009,46550
489,BALDWIN,0,13630.32200385028,GA,2007,13009,46426
490,BALDWIN,0,15204.140306562842,GA,2008,13009,46301
491,BALDWIN,0,16125.309516112777,GA,2009,13009,46177
492,BALDWIN,0,18814.531522500263,GA,2010,13009,45701
493,BALDWIN,0,20120.864628037667,GA,2011,13009,45173
494,BALDWIN,0,22942.554412500172,GA,2012,13009,46511
495,BANKS,0,2454.1627150000063,GA,2006,13011,17852
496,BANKS,0,2930.5352475000154,GA,2007,13011,17920
497,BANKS,0,4608.204394000012,GA,2008,13011,17987
498,BANKS,0,5330.3746125000325,GA,2009,13011,18055
499,BANKS,0,7330.746787500052,GA,2010,13011,18406
500,BANKS,0,7995.982980000063,GA,2011,13011,18244
501,BANKS,0,6478.3988025000735,GA,2012,13011,18128
502,BARROW,10,17712.133381862863,GA,2006,13013,62064
503,BARROW,0,22663.817929500485,GA,2007,13013,63546
504,BARROW,10,25216.601943863156,GA,2008,13013,65029
505,BARROW,0,28692.509040000557,GA,2009,13013,66511
506,BARROW,12,34411.368870000435,GA,2010,13013,69677
507,BARROW,0,34071.27007590038,GA,2011,13013,69835
508,BARROW,10,33610.9932197626,GA,2012,13013,70130
509,BARTOW,0,29031.607688626285,GA,2006,13015,95911
510,BARTOW,0,34525.260882213996,GA,2007,13015,96694
511,BARTOW,14,37849.969625951824,GA,2008,13015,97478
512,BARTOW,0,43976.56332000137,GA,2009,13015,98261
513,BARTOW,20,62633.336551126915,GA,2010,13015,100087
514,BARTOW,17,64528.19059931454,GA,2011,13015,100150
515,BARTOW,13,61299.91480158918,GA,2012,13015,100287
516,BEN HILL,0,2999.8909024999957,GA,2006,13017,18111
517,BEN HILL,0,3955.060956999988,GA,2007,13017,18013
518,BEN HILL,0,4798.9189950000155,GA,2008,13017,17915
519,BEN HILL,0,5480.41327500004,GA,2009,13017,17818
520,BEN HILL,0,6330.250882500063,GA,2010,13017,17623
521,BEN HILL,0,7470.758760000063,GA,2011,13017,17566
522,BEN HILL,0,7793.140815000048,GA,2012,13017,17580
523,BERRIEN,0,3771.4821945000012,GA,2006,13019,19346
524,BERRIEN,0,3943.5540013625055,GA,2007,13019,19318
525,BERRIEN,0,4507.466022000033,GA,2008,13019,19289
526,BERRIEN,0,4766.2470300000205,GA,2009,13019,19261
527,BERRIEN,0,5580.185227500062,GA,2010,13019,19361
528,BERRIEN,0,5972.196750000062,GA,2011,13019,19377
529,BERRIEN,0,6733.54864500007,GA,2012,13019,19162
530,BIBB,0,82240.63574838031,GA,2006,13021,158377
531,BIBB,12,92993.40865725632,GA,2007,13021,157900
532,BIBB,14,105340.46747769494,GA,2008,13021,157423
533,BIBB,12,107141.84228468216,GA,2009,13021,156947
534,BIBB,12,126623.32412445727,GA,2010,13021,155810
535,BIBB,17,140103.9923418076,GA,2011,13021,156160
536,BIBB,10,138379.07482451946,GA,2012,13021,156610
537,BLECKLEY,0,4733.628898500014,GA,2006,13023,13084
538,BLECKLEY,0,5675.433510362529,GA,2007,13023,13054
539,BLECKLEY,0,6134.172832725029,GA,2008,13023,13025
540,BLECKLEY,0,6769.5664050000305,GA,2009,13023,12995
541,BLECKLEY,0,10430.572548862585,GA,2010,13023,13033
542,BLECKLEY,0,11652.826402500072,GA,2011,13023,13078
543,BLECKLEY,0,12193.794705000075,GA,2012,13023,12888
544,BRANTLEY,0,4096.568688000005,GA,2006,13025,18201
545,BRANTLEY,0,3927.29061600001,GA,2007,13025,18239
546,BRANTLEY,0,5551.104712500001,GA,2008,13025,18278
547,BRANTLEY,0,7329.8734500000255,GA,2009,13025,18316
548,BRANTLEY,0,10950.667312500054,GA,2010,13025,18465
549,BRANTLEY,0,7925.983837500035,GA,2011,13025,18545
550,BRANTLEY,0,5926.965225000029,GA,2012,13025,18513
551,BROOKS,0,3331.259877500016,GA,2006,13027,16224
552,BROOKS,0,4163.508432500008,GA,2007,13027,16163
553,BROOKS,0,4189.1638500000045,GA,2008,13027,16101
554,BROOKS,0,7053.685275000029,GA,2009,13027,16040
555,BROOKS,0,8789.120917500031,GA,2010,13027,16247
556,BROOKS,0,15385.293952500064,GA,2011,13027,15982
557,BROOKS,0,17742.997312500058,GA,2012,13027,15618
558,BRYAN,0,9074.078661500103,GA,2006,13029,26425
559,BRYAN,0,9806.650470000075,GA,2007,13029,27377
560,BRYAN,0,9636.876420000071,GA,2008,13029,28329
561,BRYAN,0,11675.065245000118,GA,2009,13029,29280
562,BRYAN,0,16444.008587472174,GA,2010,13029,30378
563,BRYAN,0,16565.860604662677,GA,2011,13029,31267
564,BRYAN,0,18906.19195203771,GA,2012,13029,32253
565,BULLOCH,0,9142.96881750032,GA,2006,13031,67989
566,BULLOCH,0,11395.139447587986,GA,2007,13031,68686
567,BULLOCH,0,13594.546502038034,GA,2008,13031,69382
568,BULLOCH,0,14044.985134762966,GA,2009,13031,70079
569,BULLOCH,0,19510.56855521326,GA,2010,13031,70562
570,BULLOCH,0,19002.412651125716,GA,2011,13031,72637
571,BULLOCH,0,19664.277140212947,GA,2012,13031,73112
572,BURKE,0,2119.854585,GA,2006,13033,23835
573,BURKE,0,2717.9808300000022,GA,2007,13033,23708
574,BURKE,0,3068.9664974999932,GA,2008,13033,23582
575,BURKE,0,3431.009343862496,GA,2009,13033,23455
576,BURKE,0,4571.417625000001,GA,2010,13033,23321
577,BURKE,0,5194.469302500049,GA,2011,13033,23489
578,BURKE,0,5442.739005000047,GA,2012,13033,23030
579,BUTTS,0,10585.245868500026,GA,2006,13035,23097
580,BUTTS,0,10718.171231862534,GA,2007,13035,23164
581,BUTTS,0,11565.703656000049,GA,2008,13035,23231
582,BUTTS,0,6914.633178862515,GA,2009,13035,23298
583,BUTTS,0,10456.509360225069,GA,2010,13035,23758
584,BUTTS,0,13580.896286362557,GA,2011,13035,23580
585,BUTTS,0,16646.49428636256,GA,2012,13035,23413
586,CALHOUN,0,335.7911159999996,GA,2006,13037,6852
587,CALHOUN,0,316.42664636249924,GA,2007,13037,6810
588,CALHOUN,0,365.53745834999916,GA,2008,13037,6768
589,CALHOUN,0,432.0976379249989,GA,2009,13037,6725
590,CALHOUN,0,581.7323129249983,GA,2010,13037,6697
591,CALHOUN,0,772.5252733875011,GA,2011,13037,6624
592,CALHOUN,0,821.6586497250003,GA,2012,13037,6565
593,CAMDEN,0,23295.820186313096,GA,2006,13039,48767
594,CAMDEN,0,27123.02702272553,GA,2007,13039,49161
595,CAMDEN,0,21628.256487950282,GA,2008,13039,49555
596,CAMDEN,0,17097.063846450306,GA,2009,13039,49949
597,CAMDEN,0,22683.134920050303,GA,2010,13039,50660
598,CAMDEN,10,22363.2426431627,GA,2011,13039,50297
599,CAMDEN,0,23490.736215000285,GA,2012,13039,51341
600,CANDLER,0,2381.0317080000023,GA,2006,13043,11300
601,CANDLER,0,2504.353288500001,GA,2007,13043,11254
602,CANDLER,0,2798.772450000008,GA,2008,13043,11208
603,CANDLER,0,3462.3951375000074,GA,2009,13043,11163
604,CANDLER,0,4366.946827500025,GA,2010,13043,11020
605,CANDLER,0,4342.661880000024,GA,2011,13043,11202
606,CANDLER,0,5326.837830000026,GA,2012,13043,11096
607,CARROLL,14,52836.82232276505,GA,2006,13045,105694
608,CARROLL,22,57215.12140897813,GA,2007,13045,106721
609,CARROLL,24,59909.25010735238,GA,2008,13045,107748
610,CARROLL,26,68784.2005690903,GA,2009,13045,108775
611,CARROLL,17,72584.76198795218,GA,2010,13045,110667
612,CARROLL,22,76282.27665045248,GA,2011,13045,110727
613,CARROLL,13,76353.8759736027,GA,2012,13045,111413
614,CATOOSA,10,18045.529858862923,GA,2006,13047,62666
615,CATOOSA,0,22704.15437086301,GA,2007,13047,63033
616,CATOOSA,11,26866.476354813127,GA,2008,13047,63400
617,CATOOSA,0,31446.791467500563,GA,2009,13047,63767
618,CATOOSA,0,41293.30390500078,GA,2010,13047,64081
619,CATOOSA,10,40756.069312500666,GA,2011,13047,64756
620,CATOOSA,20,47386.00666886301,GA,2012,13047,64868
621,CHARLTON,0,1999.9552528500033,GA,2006,13049,13386
622,CHARLTON,0,1929.433845975004,GA,2007,13049,13347
623,CHARLTON,0,1923.450907237505,GA,2008,13049,13308
624,CHARLTON,0,2423.3675261250078,GA,2009,13049,13269
625,CHARLTON,0,5409.898725000021,GA,2010,13049,12852
626,CHARLTON,0,5204.097208162518,GA,2011,13049,13454
627,CHARLTON,0,4904.913983625027,GA,2012,13049,13350
628,CHATHAM,18,51483.07197741749,GA,2006,13051,256717
629,CHATHAM,26,56542.0829022062,GA,2007,13051,259716
630,CHATHAM,17,62655.34160170749,GA,2008,13051,262715
631,CHATHAM,16,69361.08520440685,GA,2009,13051,265714
632,CHATHAM,23,82625.22404693239,GA,2010,13051,265792
633,CHATHAM,22,97307.15380838318,GA,2011,13051,271590
634,CHATHAM,23,101158.89221929511,GA,2012,13051,276134
635,CHATTOOGA,0,7965.2576811750905,GA,2006,13055,26385
636,CHATTOOGA,0,9709.294792725115,GA,2007,13055,26231
637,CHATTOOGA,0,10390.218547587636,GA,2008,13055,26076
638,CHATTOOGA,0,11867.564648175148,GA,2009,13055,25922
639,CHATTOOGA,0,12922.901872500188,GA,2010,13055,25952
640,CHATTOOGA,0,14430.83040386272,GA,2011,13055,25675
641,CHATTOOGA,0,15202.959442500158,GA,2012,13055,25616
642,CHEROKEE,12,39825.91397831748,GA,2006,13057,191938
643,CHEROKEE,22,49550.76567279109,GA,2007,13057,196938
644,CHEROKEE,16,57124.91603970348,GA,2008,13057,201938
645,CHEROKEE,20,65421.97528766572,GA,2009,13057,206937
646,CHEROKEE,26,80622.0173423661,GA,2010,13057,215191
647,CHEROKEE,19,95668.65788426696,GA,2011,13057,217711
648,CHEROKEE,20,76777.39892719086,GA,2012,13057,220638
649,CLARKE,0,39075.025614976745,GA,2006,13059,111750
650,CLARKE,0,49638.03649982712,GA,2007,13059,113051
651,CLARKE,0,56575.81451618918,GA,2008,13059,114353
652,CLARKE,0,60856.670722238974,GA,2009,13059,115654
653,CLARKE,0,66387.48365321402,GA,2010,13059,117410
654,CLARKE,13,80334.71237838936,GA,2011,13059,118227
655,CLARKE,12,82501.60596225194,GA,2012,13059,119904
656,CLAY,18,734.4744375000002,GA,2006,13061,3303
657,CLAY,19,682.1294174999995,GA,2007,13061,3271
658,CLAY,13,753.0275775000008,GA,2008,13061,3240
659,CLAY,19,770.4649500000011,GA,2009,13061,3208
660,CLAY,19,1106.912100000002,GA,2010,13061,3176
661,CLAY,20,796.3042875000011,GA,2011,13061,3161
662,CLAY,30,560.308574999999,GA,2012,13061,3105
663,CLAYTON,0,32395.982910177285,GA,2006,13063,241695
664,CLAYTON,0,37904.796417164915,GA,2007,13063,245434
665,CLAYTON,0,47524.096229565774,GA,2008,13063,249172
666,CLAYTON,0,52830.613863528044,GA,2009,13063,252911
667,CLAYTON,0,68738.2213797404,GA,2010,13063,259831
668,CLAYTON,0,72903.96607905246,GA,2011,13063,261981
669,CLAYTON,0,56627.53866656483,GA,2012,13063,265283
670,CLINCH,0,2043.4760010000007,GA,2006,13065,6793
671,CLINCH,0,2768.7196459999964,GA,2007,13065,6786
672,CLINCH,0,3073.6119338625012,GA,2008,13065,6780
673,CLINCH,0,3223.577324999999,GA,2009,13065,6773
674,CLINCH,0,4095.2140275000042,GA,2010,13065,6770
675,CLINCH,0,4602.099210000008,GA,2011,13065,6723
676,CLINCH,0,4592.822006362528,GA,2012,13065,6695
677,COBB,49,142265.12136495294,GA,2006,13067,653229
678,COBB,45,159854.9054414673,GA,2007,13067,662323
679,COBB,60,178359.76641771727,GA,2008,13067,671418
680,COBB,71,205475.85163243284,GA,2009,13067,680513
681,COBB,50,238516.3356989779,GA,2010,13067,689528
682,COBB,65,272506.4223407068,GA,2011,13067,696501
683,COBB,77,238414.92378402804,GA,2012,13067,706399
684,COFFEE,0,18291.431137450487,GA,2006,13069,42898
685,COFFEE,0,17141.38422222541,GA,2007,13069,42908
686,COFFEE,0,19587.647500000563,GA,2008,13069,42917
687,COFFEE,0,22430.23319250068,GA,2009,13069,42927
688,COFFEE,0,47033.436138863406,GA,2010,13069,42735
689,COFFEE,0,52412.259360449854,GA,2011,13069,43004
690,COFFEE,0,34072.83708386282,GA,2012,13069,43135
691,COLQUITT,0,4909.541860537508,GA,2006,13071,46086
692,COLQUITT,0,6668.091213075097,GA,2007,13071,46043
693,COLQUITT,0,8022.176891625175,GA,2008,13071,45999
694,COLQUITT,0,8194.647671587645,GA,2009,13071,45955
695,COLQUITT,0,10448.77141522516,GA,2010,13071,45638
696,COLQUITT,0,10441.363320000317,GA,2011,13071,45782
697,COLQUITT,0,11538.465547725364,GA,2012,13071,46033
698,COLUMBIA,0,23295.35594322624,GA,2006,13073,110113
699,COLUMBIA,0,27718.176415001508,GA,2007,13073,113835
700,COLUMBIA,0,30271.488338676587,GA,2008,13073,117557
701,COLUMBIA,0,35478.48179726406,GA,2009,13073,121279
702,COLUMBIA,15,39528.70663908911,GA,2010,13073,124977
703,COLUMBIA,0,49442.60688622693,GA,2011,13073,128812
704,COLUMBIA,12,49549.19645268958,GA,2012,13073,132560
705,COOK,0,2461.322501500011,GA,2006,13075,16983
706,COOK,0,2650.205202500009,GA,2007,13075,17000
707,COOK,0,3705.4777875000104,GA,2008,13075,17018
708,COOK,0,3966.721350000011,GA,2009,13075,17035
709,COOK,0,5658.7133475000455,GA,2010,13075,17187
710,COOK,0,6299.567865000058,GA,2011,13075,17031
711,COOK,0,5873.076720000079,GA,2012,13075,16902
712,COWETA,0,21746.70000150095,GA,2006,13077,117561
713,COWETA,11,25365.947048213573,GA,2007,13077,119857
714,COWETA,10,29889.180738039155,GA,2008,13077,122153
715,COWETA,16,35730.169017264016,GA,2009,13077,124449
716,COWETA,0,40254.84671295154,GA,2010,13077,127919
717,COWETA,12,60963.18694953993,GA,2011,13077,129345
718,COWETA,17,45984.581277489764,GA,2012,13077,130575
719,CRAWFORD,0,846.4846875000009,GA,2006,13079,12841
720,CRAWFORD,0,1065.1390800000008,GA,2007,13079,12792
721,CRAWFORD,0,1191.9975,GA,2008,13079,12743
722,CRAWFORD,0,1173.422977499999,GA,2009,13079,12695
723,CRAWFORD,0,1934.7173624999991,GA,2010,13079,12616
724,CRAWFORD,0,1994.031525000001,GA,2011,13079,12614
725,CRAWFORD,0,2306.1873375000023,GA,2012,13079,12610
726,CRISP,0,4993.022424000011,GA,2006,13081,24226
727,CRISP,0,5549.3294158625295,GA,2007,13081,24091
728,CRISP,0,5917.923433725057,GA,2008,13081,23955
729,CRISP,0,6552.435476587558,GA,2009,13081,23820
730,CRISP,0,7973.974327500104,GA,2010,13081,23429
731,CRISP,0,8737.890101362638,GA,2011,13081,23750
732,CRISP,0,9762.026291587621,GA,2012,13081,23587
733,DADE,0,4147.432028500005,GA,2006,13083,16830
734,DADE,0,5373.264505500034,GA,2007,13083,16772
735,DADE,0,6268.744413000059,GA,2008,13083,16715
736,DADE,0,7035.614857500088,GA,2009,13083,16657
737,DADE,0,8279.691082500141,GA,2010,13083,16622
738,DADE,0,7805.248803862656,GA,2011,13083,16591
739,DADE,0,7835.832375000109,GA,2012,13083,16509
740,DAWSON,0,9113.889742000112,GA,2006,13085,20532
741,DAWSON,0,9980.61126872512,GA,2007,13085,20869
742,DAWSON,0,11166.249527200125,GA,2008,13085,21205
743,DAWSON,0,12036.02337566261,GA,2009,13085,21542
744,DAWSON,0,12458.427952950184,GA,2010,13085,22288
745,DAWSON,0,12535.306541362632,GA,2011,13085,22290
746,DAWSON,0,12577.916073862643,GA,2012,13085,22464
747,DECATUR,0,5450.182190000013,GA,2006,13087,28463
748,DECATUR,0,6498.085115862553,GA,2007,13087,28301
749,DECATUR,0,7571.1509380000525,GA,2008,13087,28138
750,DECATUR,0,8857.225613062594,GA,2009,13087,27976
751,DECATUR,0,8152.208544075113,GA,2010,13087,27814
752,DECATUR,0,9223.083470437645,GA,2011,13087,27649
753,DECATUR,0,10005.864181350194,GA,2012,13087,27446
754,DEKALB,29,64811.00748271758,GA,2006,13089,658284
755,DEKALB,39,74390.33026976958,GA,2007,13089,666762
756,DEKALB,33,85291.17013793482,GA,2008,13089,675240
757,DEKALB,28,95525.64122116056,GA,2009,13089,683718
758,DEKALB,40,114484.1949200722,GA,2010,13089,692471
759,DEKALB,44,132659.16322036108,GA,2011,13089,698304
760,DEKALB,40,129316.71358917405,GA,2012,13089,710515
761,DODGE,0,7700.920957725099,GA,2006,13091,22341
762,DODGE,0,9479.082675087642,GA,2007,13091,22199
763,DODGE,0,10191.84383250014,GA,2008,13091,22058
764,DODGE,0,10153.350862500169,GA,2009,13091,21917
765,DODGE,0,10397.302245000197,GA,2010,13091,21760
766,DODGE,0,12740.18339636276,GA,2011,13091,21610
767,DODGE,0,13449.868507500263,GA,2012,13091,21514
768,DOOLY,0,693.1512270000002,GA,2006,13093,15369
769,DOOLY,0,574.8396194999992,GA,2007,13093,15222
770,DOOLY,0,625.0068674999992,GA,2008,13093,15076
771,DOOLY,0,518.131627499999,GA,2009,13093,14929
772,DOOLY,0,929.4952499999984,GA,2010,13093,14851
773,DOOLY,0,831.6315375000007,GA,2011,13093,14607
774,DOOLY,0,857.1861900000004,GA,2012,13093,14414
775,DOUGHERTY,0,15793.530142725733,GA,2006,13095,97937
776,DOUGHERTY,0,16069.919257850815,GA,2007,13095,97263
777,DOUGHERTY,0,18057.37761322609,GA,2008,13095,96588
778,DOUGHERTY,0,21433.515003826156,GA,2009,13095,95914
779,DOUGHERTY,0,25066.426170226398,GA,2010,13095,94513
780,DOUGHERTY,0,29021.617369314215,GA,2011,13095,95046
781,DOUGHERTY,10,31634.676638401528,GA,2012,13095,94676
782,DOUGLAS,14,35668.308372452666,GA,2006,13097,124498
783,DOUGLAS,0,42462.25601316532,GA,2007,13097,126221
784,DOUGLAS,10,51642.592885578255,GA,2008,13097,127944
785,DOUGLAS,0,65538.3401595405,GA,2009,13097,129667
786,DOUGLAS,10,80407.64114771468,GA,2010,13097,132595
787,DOUGLAS,14,98187.61233817796,GA,2011,13097,133121
788,DOUGLAS,10,69229.24595996557,GA,2012,13097,133580
789,EARLY,0,977.2840125000008,GA,2006,13099,11211
790,EARLY,0,1406.1398797250033,GA,2007,13099,11125
791,EARLY,0,1673.130492037501,GA,2008,13099,11039
792,EARLY,0,1689.551824087504,GA,2009,13099,10952
793,EARLY,0,1640.9943638625055,GA,2010,13099,10984
794,EARLY,0,1748.2559252250062,GA,2011,13099,10788
795,EARLY,0,1941.342937500009,GA,2012,13099,10639
796,EFFINGHAM,0,6862.471809225094,GA,2006,13103,46346
797,EFFINGHAM,0,8631.064976862695,GA,2007,13103,47585
798,EFFINGHAM,0,9306.235675500273,GA,2008,13103,48825
799,EFFINGHAM,0,10839.99955500032,GA,2009,13103,50064
800,EFFINGHAM,0,10935.4157777253,GA,2010,13103,52465
801,EFFINGHAM,0,12708.306435000375,GA,2011,13103,52690
802,EFFINGHAM,0,13752.690067500454,GA,2012,13103,53336
803,ELBERT,0,7556.672482000104,GA,2006,13105,20400
804,ELBERT,0,8698.89754750015,GA,2007,13105,20282
805,ELBERT,0,10830.832278500156,GA,2008,13105,20163
806,ELBERT,0,10518.180120000172,GA,2009,13105,20044
807,ELBERT,0,11271.80321250017,GA,2010,13105,20105
808,ELBERT,0,11048.981962500184,GA,2011,13105,19822
809,ELBERT,0,11702.900055900183,GA,2012,13105,19575
810,EMANUEL,0,8887.736872500149,GA,2006,13107,22652
811,EMANUEL,0,9642.899081000163,GA,2007,13107,22639
812,EMANUEL,0,11300.10041250021,GA,2008,13107,22627
813,EMANUEL,0,8834.366538862618,GA,2009,13107,22614
814,EMANUEL,0,12312.732892500222,GA,2010,13107,22609
815,EMANUEL,0,13627.770285225231,GA,2011,13107,22492
816,EMANUEL,0,13752.474684300214,GA,2012,13107,22737
817,EVANS,0,4318.8979409999965,GA,2006,13109,11059
818,EVANS,0,5490.01233500004,GA,2007,13109,11025
819,EVANS,0,6166.583377500042,GA,2008,13109,10992
820,EVANS,0,5969.130540000044,GA,2009,13109,10958
821,EVANS,0,7041.554535000071,GA,2010,13109,11021
822,EVANS,0,8073.227715000067,GA,2011,13109,10978
823,EVANS,0,7630.125585000052,GA,2012,13109,10677
824,FANNIN,0,8589.841474000124,GA,2006,13111,22010
825,FANNIN,0,11839.507150500263,GA,2007,13111,22305
826,FANNIN,0,13813.790705000312,GA,2008,13111,22601
827,FANNIN,0,18341.772638175287,GA,2009,13111,22896
828,FANNIN,0,23418.77380136261,GA,2010,13111,23676
829,FANNIN,0,18193.81317067534,GA,2011,13111,23635
830,FANNIN,0,17950.255902037665,GA,2012,13111,23605
831,FAYETTE,0,22585.723255712157,GA,2006,13113,102563
832,FAYETTE,0,24898.48220084097,GA,2007,13113,103442
833,FAYETTE,0,26421.2094834292,GA,2008,13113,104320
834,FAYETTE,13,29384.108734914113,GA,2009,13113,105198
835,FAYETTE,0,30660.982624651562,GA,2010,13113,106938
836,FAYETTE,10,35016.721342726814,GA,2011,13113,107151
837,FAYETTE,0,35786.03886408921,GA,2012,13113,107316
838,FLOYD,15,43319.736009952765,GA,2006,13115,94950
839,FLOYD,14,50949.98231057869,GA,2007,13115,95144
840,FLOYD,13,55643.38887590427,GA,2008,13115,95338
841,FLOYD,0,60090.13323409129,GA,2009,13115,95531
842,FLOYD,17,64480.032093866204,GA,2010,13115,96423
843,FLOYD,11,73599.50484045474,GA,2011,13115,96153
844,FLOYD,14,73445.99456497988,GA,2012,13115,95934
845,FORSYTH,0,23957.384936725717,GA,2006,13117,142409
846,FORSYTH,15,30946.089410450997,GA,2007,13117,150145
847,FORSYTH,13,35995.2040982263,GA,2008,13117,157880
848,FORSYTH,13,49880.475637951415,GA,2009,13117,165616
849,FORSYTH,13,57494.16120795157,GA,2010,13117,176750
850,FORSYTH,25,60955.79370045144,GA,2011,13117,181812
851,FORSYTH,13,60962.11092431409,GA,2012,13117,186825
852,FRANKLIN,0,13745.249143862566,GA,2006,13119,21308
