,County,Deaths,MME,State,Year,County Code,Population,MME_Per_Capita,Deaths_Per_100000
3257,MIAMI,14,23136.522750225602,OH,2010,39109,102484,0.2257574133545295,13.660668982475311
3258,MIAMI,14,24241.47015135087,OH,2011,39109,102717,0.23600251322907473,13.629681552226018
3259,MIAMI,16,27324.122782613456,OH,2012,39109,102918,0.2654941097049443,15.546357294156513
3260,MONROE,0,2957.385525000001,OH,2006,39111,15140,0.19533589993394987,0.0
3261,MONROE,0,3360.563250225007,OH,2007,39111,15035,0.22351601265214546,0.0
3262,MONROE,0,2974.611978862501,OH,2008,39111,14929,0.19925058469170748,0.0
3263,MONROE,0,3174.2666288625032,OH,2009,39111,14824,0.21413023670146406,0.0
3264,MONROE,0,3185.2079025000103,OH,2010,39111,14608,0.21804544787103028,0.0
3265,MONROE,0,3053.1160838625105,OH,2011,39111,14612,0.20894580371355806,0.0
3266,MONROE,0,2983.702980000015,OH,2012,39111,14502,0.20574424079437423,0.0
3267,MONTGOMERY,142,159101.18368342222,OH,2006,39113,537021,0.296266223636361,26.44216892821696
3268,MONTGOMERY,131,172205.96856935052,OH,2007,39113,536543,0.32095464588924005,24.415564083400582
3269,MONTGOMERY,164,177539.8089988905,OH,2008,39113,536065,0.3311908238719008,30.593304916381406
3270,MONTGOMERY,92,195719.27295805485,OH,2009,39113,535586,0.3654301511952419,17.177446759250618
3271,MONTGOMERY,130,211575.52587310493,OH,2010,39113,535587,0.39503484190823324,24.27243379693682
3272,MONTGOMERY,131,216191.41838358398,OH,2011,39113,534484,0.40448623042707355,24.509620493784656
3273,MONTGOMERY,168,214011.9796019894,OH,2012,39113,534284,0.4005584662875726,31.443951157062536
3274,MORGAN,0,2242.597534500004,OH,2006,39115,15280,0.1467668543520945,0.0
3275,MORGAN,0,2041.9939500000064,OH,2007,39115,15223,0.13413873415227,0.0
3276,MORGAN,0,2136.820875000005,OH,2008,39115,15166,0.14089548166952426,0.0
3277,MORGAN,0,2697.838102500014,OH,2009,39115,15110,0.17854653226340264,0.0
3278,MORGAN,0,2656.213275000004,OH,2010,39115,15044,0.1765629669635738,0.0
3279,MORGAN,0,3550.394790000011,OH,2011,39115,15044,0.236000717229461,0.0
3280,MORGAN,0,4130.944987500028,OH,2012,39115,14940,0.27650234186747175,0.0
3281,MORROW,0,5535.257455000017,OH,2006,39117,34647,0.15976152206540298,0.0
3282,MORROW,0,5424.9298375000235,OH,2007,39117,34679,0.15643270675336726,0.0
3283,MORROW,0,5873.4688588500485,OH,2008,39117,34712,0.16920571729805395,0.0
3284,MORROW,0,6851.358845887551,OH,2009,39117,34745,0.1971897782670183,0.0
3285,MORROW,0,7308.175462500052,OH,2010,39117,34793,0.21004729291811722,0.0
3286,MORROW,0,7636.801999312554,OH,2011,39117,34812,0.21937268755924835,0.0
3287,MORROW,0,7957.199405437561,OH,2012,39117,34838,0.22840574675462313,0.0
3288,MUSKINGUM,0,31471.352043850973,OH,2006,39119,85958,0.3661247591131829,0.0
3289,MUSKINGUM,0,33640.80772043847,OH,2007,39119,85966,0.39132689342808163,0.0
3290,MUSKINGUM,0,36159.44658466393,OH,2008,39119,85975,0.42058094311909194,0.0
3291,MUSKINGUM,0,41578.44151747694,OH,2009,39119,85984,0.48356021489436335,0.0
3292,MUSKINGUM,0,45901.107431327335,OH,2010,39119,86213,0.5324151512106914,0.0
3293,MUSKINGUM,0,49372.56696588981,OH,2011,39119,86236,0.5725284911856975,0.0
3294,MUSKINGUM,0,51910.98829766447,OH,2012,39119,85786,0.605121911473486,0.0
3295,NOBLE,0,2293.6390875000034,OH,2006,39121,14941,0.15351309065658278,0.0
3296,NOBLE,0,3124.5331313625093,OH,2007,39121,14892,0.20981286135928748,0.0
3297,NOBLE,0,4628.725177725009,OH,2008,39121,14844,0.31182465492623346,0.0
3298,NOBLE,0,5488.577175000028,OH,2009,39121,14795,0.3709751385603263,0.0
3299,NOBLE,0,5104.7221163625345,OH,2010,39121,14661,0.34818376075046276,0.0
3300,NOBLE,0,4873.586050200037,OH,2011,39121,14751,0.3303902142363255,0.0
3301,NOBLE,0,5068.566259950028,OH,2012,39121,14674,0.3454113574996612,0.0
3302,OTTAWA,0,8026.126662862606,OH,2006,39123,41772,0.19214130668540186,0.0
3303,OTTAWA,0,8097.156637812611,OH,2007,39123,41668,0.1943255408901942,0.0
3304,OTTAWA,0,9330.244951812589,OH,2008,39123,41565,0.22447359441387196,0.0
3305,OTTAWA,0,11775.8593168126,OH,2009,39123,41461,0.28402255895450185,0.0
3306,OTTAWA,0,12648.30124567513,OH,2010,39123,41358,0.3058247798654463,0.0
3307,OTTAWA,0,12802.080373837705,OH,2011,39123,41317,0.30985019178153556,0.0
3308,OTTAWA,0,12940.994821575225,OH,2012,39123,41243,0.31377433313714387,0.0
3309,PAULDING,0,2186.6370165000053,OH,2006,39125,19846,0.11018023866270307,0.0
3310,PAULDING,0,2404.7579325000047,OH,2007,39125,19750,0.12175989531645594,0.0
3311,PAULDING,0,2428.3403970000063,OH,2008,39125,19653,0.12356079972523311,0.0
3312,PAULDING,0,2441.475487500008,OH,2009,39125,19557,0.12483895727872414,0.0
3313,PAULDING,0,2661.722182500009,OH,2010,39125,19557,0.13610074052768875,0.0
3314,PAULDING,0,2521.4070675000007,OH,2011,39125,19367,0.13019089520834412,0.0
3315,PAULDING,0,2699.662230000007,OH,2012,39125,19247,0.14026405309918466,0.0
3316,PERRY,0,10054.248733087472,OH,2006,39127,36119,0.2783645375865188,0.0
3317,PERRY,0,11935.931126999962,OH,2007,39127,36107,0.33057111161270564,0.0
3318,PERRY,0,13942.351591499983,OH,2008,39127,36094,0.38627892701002886,0.0
3319,PERRY,0,16674.628252949944,OH,2009,39127,36082,0.4621314853098482,0.0
3320,PERRY,0,17742.670065000148,OH,2010,39127,36041,0.49229128117977156,0.0
3321,PERRY,0,16658.964469087605,OH,2011,39127,36231,0.4597986384335957,0.0
3322,PERRY,0,17147.352787725238,OH,2012,39127,35985,0.4765139026740375,0.0
3323,PICKAWAY,0,20603.717949500307,OH,2006,39129,54395,0.3787796295523542,0.0
3324,PICKAWAY,0,21091.36740750049,OH,2007,39129,54698,0.38559668374530126,0.0
3325,PICKAWAY,0,24283.66086086295,OH,2008,39129,55000,0.44152110656114457,0.0
3326,PICKAWAY,0,23985.130665000404,OH,2009,39129,55303,0.4337039702186211,0.0
3327,PICKAWAY,0,25627.789616362792,OH,2010,39129,55737,0.4597985111570912,0.0
3328,PICKAWAY,14,26120.696820000307,OH,2011,39129,55939,0.4669496562326875,25.02726183878868
3329,PICKAWAY,12,25601.76439136304,OH,2012,39129,56229,0.45531246138759435,21.34130075228085
3330,PIKE,0,12887.613484312616,OH,2006,39131,28978,0.4447378523125342,0.0
3331,PIKE,0,13481.955454950139,OH,2007,39131,28902,0.4664713672046965,0.0
3332,PIKE,0,13891.912788400117,OH,2008,39131,28825,0.48193973246834754,0.0
3333,PIKE,0,15666.307496812651,OH,2009,39131,28749,0.5449339975933998,0.0
3334,PIKE,0,16333.896087712705,OH,2010,39131,28744,0.5682541082560779,0.0
3335,PIKE,13,16956.519799987636,OH,2011,39131,28608,0.5927195120241763,45.44183445190156
3336,PIKE,0,17322.965963850176,OH,2012,39131,28500,0.6078233671526377,0.0
3337,PORTAGE,12,26220.124839713782,OH,2006,39133,160594,0.1632696417033873,7.472259237580483
3338,PORTAGE,11,30109.430753339184,OH,2007,39133,160791,0.18725818455845902,6.841178921705817
3339,PORTAGE,0,35642.356810427234,OH,2008,39133,160988,0.22139759988587493,0.0
3340,PORTAGE,0,39193.364328151954,OH,2009,39133,161185,0.2431576407739675,0.0
3341,PORTAGE,14,40540.30464656431,OH,2010,39133,161389,0.2511962069692749,8.67469282293093
3342,PORTAGE,0,43245.58135406437,OH,2011,39133,161857,0.2671838805492773,0.0
3343,PORTAGE,17,41721.54979605176,OH,2012,39133,161375,0.25853787635043696,10.53446940356313
3344,PREBLE,0,9132.722417262592,OH,2006,39135,42724,0.21376094039094168,0.0
3345,PREBLE,0,10549.959294737668,OH,2007,39135,42574,0.24780286782396926,0.0
3346,PREBLE,11,12007.979662350164,OH,2008,39135,42423,0.28305352432289477,25.929330787544494
3347,PREBLE,0,14087.421731587738,OH,2009,39135,42272,0.33325657010758275,0.0
3348,PREBLE,0,14578.191401587801,OH,2010,39135,42173,0.34567593961984683,0.0
3349,PREBLE,0,15408.840889087833,OH,2011,39135,41983,0.3670257220562569,0.0
3350,PREBLE,11,14970.327758625252,OH,2012,39135,41811,0.3580475893574718,26.308866087871614
3351,PUTNAM,0,4264.4987546250095,OH,2006,39137,34766,0.12266291073534515,0.0
3352,PUTNAM,0,4781.12819400002,OH,2007,39137,34685,0.1378442610350301,0.0
3353,PUTNAM,0,5220.877546350045,OH,2008,39137,34603,0.15087933261133557,0.0
3354,PUTNAM,0,5287.716116362566,OH,2009,39137,34522,0.15316946052843305,0.0
3355,PUTNAM,0,5834.5557900000795,OH,2010,39137,34476,0.1692352880264555,0.0
3356,PUTNAM,0,6282.7450770376245,OH,2011,39137,34383,0.18272824003250515,0.0
3357,PUTNAM,0,5595.584115450106,OH,2012,39137,34205,0.16358965401111258,0.0
3358,RICHLAND,16,30388.701192000903,OH,2006,39139,125197,0.24272707167105365,12.779858942306923
3359,RICHLAND,11,34210.83008036381,OH,2007,39139,124809,0.27410547380688743,8.813466977541685
3360,RICHLAND,13,42077.00462467646,OH,2008,39139,124421,0.33818249832967473,10.448396974787213
3361,RICHLAND,11,47942.8224172511,OH,2009,39139,124033,0.3865327970560343,8.86860754799126
3362,RICHLAND,14,44613.5534445383,OH,2010,39139,124159,0.3593259727006363,11.275864013080001
3363,RICHLAND,15,43201.37980725098,OH,2011,39139,123128,0.3508656017092049,12.182444285621468
3364,RICHLAND,10,39446.040095663484,OH,2012,39139,122622,0.3216881154740869,8.155143448973268
3365,ROSS,11,36999.672390588654,OH,2006,39141,78165,0.4733534496333225,14.072794729098701
3366,ROSS,19,43409.011004813816,OH,2007,39141,78055,0.5561336366000105,24.34181026199475
3367,ROSS,21,50308.143256401134,OH,2008,39141,77945,0.6454313074142168,26.942074539739558
3368,ROSS,20,55235.439994313536,OH,2009,39141,77834,0.7096569621799411,25.695711385769712
3369,ROSS,16,57321.92316453865,OH,2010,39141,78102,0.733936687466885,20.486031087552178
3370,ROSS,18,54874.353240901015,OH,2011,39141,77573,0.7073898552447503,23.20394982790404
3371,ROSS,12,53239.792733625945,OH,2012,39141,77339,0.6883951529451628,15.51610442338277
3372,SANDUSKY,0,9292.142221500162,OH,2006,39143,61931,0.1500402419063177,0.0
3373,SANDUSKY,0,9987.714955462645,OH,2007,39143,61669,0.16195681712793536,0.0
3374,SANDUSKY,0,11515.392210712671,OH,2008,39143,61407,0.18752572525465616,0.0
3375,SANDUSKY,0,15385.771483612758,OH,2009,39143,61144,0.25163174610121614,0.0
3376,SANDUSKY,0,18039.2417297628,OH,2010,39143,60886,0.2962789759511678,0.0
3377,SANDUSKY,12,18788.785549087843,OH,2011,39143,60603,0.3100306181061638,19.800999950497502
3378,SANDUSKY,0,19902.07771886278,OH,2012,39143,60463,0.3291612675332481,0.0
3379,SCIOTO,15,43617.61116795173,OH,2006,39145,81745,0.5335813954119729,18.349746161844763
3380,SCIOTO,19,67323.67723916525,OH,2007,39145,81213,0.828976607675683,23.395269230295643
3381,SCIOTO,19,84470.24923061547,OH,2008,39145,80681,1.046965818849735,23.549534586829616
3382,SCIOTO,19,86232.55663725291,OH,2009,39145,80149,1.0759030884633984,23.705847858363796
3383,SCIOTO,22,82634.03868997704,OH,2010,39145,79502,1.0393957219941263,27.672259817363088
3384,SCIOTO,25,48236.20133317682,OH,2011,39145,79240,0.6087355039522566,31.54972236244321
3385,SCIOTO,17,42358.61497931391,OH,2012,39145,78622,0.5387628778117309,21.622446643433136
3386,SENECA,0,12965.967033362671,OH,2006,39147,57277,0.22637301243715052,0.0
3387,SENECA,0,14549.612193150117,OH,2007,39147,57096,0.254827171660889,0.0
3388,SENECA,0,15068.807241000088,OH,2008,39147,56915,0.264759856645877,0.0
3389,SENECA,0,15812.597775450164,OH,2009,39147,56734,0.27871466449483845,0.0
3390,SENECA,0,17016.642432712797,OH,2010,39147,56619,0.30054650263538385,0.0
3391,SENECA,0,19730.32525181297,OH,2011,39147,56516,0.3491104333606938,0.0
3392,SENECA,0,19312.86101385039,OH,2012,39147,56102,0.344245499516067,0.0
3393,SHELBY,0,7949.300293087596,OH,2006,39149,49678,0.160016512200322,0.0
3394,SHELBY,0,8945.986434500108,OH,2007,39149,49590,0.18039900049405339,0.0
3395,SHELBY,12,9335.564164500114,OH,2008,39149,49503,0.18858582640446264,24.24095509363069
3396,SHELBY,0,9758.791200000096,OH,2009,39149,49415,0.197486415056159,0.0
3397,SHELBY,0,11164.785562500148,OH,2010,39149,49312,0.2264111283764631,0.0
3398,SHELBY,0,11095.118865000175,OH,2011,39149,49216,0.22543723311525063,0.0
3399,SHELBY,0,10589.429460000154,OH,2012,39149,49119,0.21558723630367382,0.0
3400,STARK,25,80684.38486753126,OH,2006,39151,377547,0.21370686263572816,6.621692133694612
3401,STARK,25,90915.1550481339,OH,2007,39151,377121,0.24107688261362775,6.629172069441904
3402,STARK,30,107073.24868787327,OH,2008,39151,376694,0.2842446354013424,7.964023849596756
3403,STARK,16,118286.4889548876,OH,2009,39151,376267,0.31436849087187446,4.2522995638735255
3404,STARK,39,131021.15412631164,OH,2010,39151,375365,0.34905000233455874,10.389887176481558
3405,STARK,40,142058.417846713,OH,2011,39151,374475,0.37935354255080583,10.681620935977033
3406,STARK,36,144985.96220363586,OH,2012,39151,374876,0.3867571202307853,9.60317545001547
3407,SUMMIT,67,201776.25492688507,OH,2006,39153,541196,0.37283397313890915,12.379988026519042
3408,SUMMIT,77,212377.44293962594,OH,2007,39153,541249,0.39238399136003194,14.226354228829985
3409,SUMMIT,59,192925.21744277736,OH,2008,39153,541302,0.3564095780964736,10.899645669145874
3410,SUMMIT,38,221599.13171364254,OH,2009,39153,541356,0.4093408620457565,7.019410517293611
3411,SUMMIT,79,246299.1110738389,OH,2010,39153,541646,0.45472340065991235,14.58517186501885
3412,SUMMIT,56,250221.43280067784,OH,2011,39153,541266,0.46228921232938675,10.346114479756718
3413,SUMMIT,92,249352.80762522732,OH,2012,39153,540705,0.4611623854508971,17.014823240029223
3414,TRUMBULL,30,106471.38207023352,OH,2006,39155,215809,0.4933593226891998,13.901181137023942
3415,TRUMBULL,63,124626.47338129695,OH,2007,39155,214404,0.5812693484323844,29.383780153355346
3416,TRUMBULL,41,141238.3541150355,OH,2008,39155,212999,0.6630939775071033,19.248916661580573
3417,TRUMBULL,28,148671.7083299368,OH,2009,39155,211594,0.7026272405169183,13.232889401400795
3418,TRUMBULL,45,163293.05754604944,OH,2010,39155,209837,0.7781900119904948,21.44521700176804
3419,TRUMBULL,57,156793.7529087865,OH,2011,39155,208814,0.7508775891883998,27.297020314729856
3420,TRUMBULL,34,147348.64337896186,OH,2012,39155,207188,0.7111832894712139,16.41021680792324
3421,TUSCARAWAS,0,18803.58415050036,OH,2006,39157,92680,0.2028871833243457,0.0
3422,TUSCARAWAS,0,19816.467532725368,OH,2007,39157,92660,0.21386215770262645,0.0
3423,TUSCARAWAS,0,21549.630605588,OH,2008,39157,92640,0.23261691068208118,0.0
3424,TUSCARAWAS,0,23263.30926795067,OH,2009,39157,92620,0.25116939395325705,0.0
3425,TUSCARAWAS,0,24286.58663021303,OH,2010,39157,92551,0.2624130115310805,0.0
3426,TUSCARAWAS,13,27165.203473163227,OH,2011,39157,92484,0.2937286825090094,14.056485446131223
3427,TUSCARAWAS,0,28211.06075880092,OH,2012,39157,92418,0.30525504510810575,0.0
3428,UNION,0,14493.327439450051,OH,2006,39159,49157,0.2948375091940121,0.0
3429,UNION,0,14787.413903362663,OH,2007,39159,49816,0.29684065166538187,0.0
3430,UNION,0,15436.310484225074,OH,2008,39159,50475,0.30582091102971914,0.0
3431,UNION,0,17061.5652563627,OH,2009,39159,51134,0.3336638099183068,0.0
3432,UNION,10,19190.27913750029,OH,2010,39159,52410,0.36615682384087556,19.080328181644724
3433,UNION,0,21666.930615000423,OH,2011,39159,53045,0.408463203223686,0.0
3434,UNION,0,21420.09180795041,OH,2012,39159,52749,0.40607578926520715,0.0
3435,VAN WERT,0,4584.038812500003,OH,2006,39161,28879,0.15873260197721537,0.0
3436,VAN WERT,0,5741.2412355000315,OH,2007,39161,28820,0.1992103135149213,0.0
3437,VAN WERT,0,5905.61347050004,OH,2008,39161,28761,0.20533407984771185,0.0
3438,VAN WERT,0,6265.776566362559,OH,2009,39161,28703,0.21829692249460192,0.0
3439,VAN WERT,0,6326.156400000053,OH,2010,39161,28677,0.22060035568574302,0.0
3440,VAN WERT,0,7016.869657725084,OH,2011,39161,28623,0.24514794597788786,0.0
3441,VAN WERT,0,6596.657456812589,OH,2012,39161,28635,0.23037043676663485,0.0
3442,VINTON,0,1104.7591125,OH,2006,39163,13542,0.08158020325653521,0.0
3443,VINTON,0,1190.7589500000024,OH,2007,39163,13500,0.08820436666666684,0.0
3444,VINTON,0,1394.6083875000077,OH,2008,39163,13458,0.10362671923762874,0.0
3445,VINTON,0,1561.5816000000073,OH,2009,39163,13416,0.11639695885509893,0.0
3446,VINTON,0,1634.4965625000063,OH,2010,39163,13405,0.12193185844834065,0.0
3447,VINTON,0,1720.391475000004,OH,2011,39163,13378,0.12859855546419524,0.0
3448,VINTON,0,1549.8364125000035,OH,2012,39163,13221,0.11722535454958047,0.0
3449,WARREN,17,57059.106717315466,OH,2006,39165,203499,0.2803901086359907,8.353849404665379
3450,WARREN,19,65775.97756809116,OH,2007,39165,205812,0.31959252894919227,9.231726041241522
3451,WARREN,33,68591.53421767883,OH,2008,39165,208126,0.3295673496712512,15.855779671929504
3452,WARREN,23,76647.28805467961,OH,2009,39165,210440,0.3642239500792606,10.92948108724577
3453,WARREN,24,83791.63360800564,OH,2010,39165,213451,0.39255676294796293,11.243798342476728
3454,WARREN,26,81914.85657390495,OH,2011,39165,215336,0.380404839756961,12.0741538804473
3455,WARREN,33,80785.78295839195,OH,2012,39165,217228,0.3718939683576332,15.191411788535548
3456,WASHINGTON,0,15101.09792550038,OH,2006,39167,62605,0.24121233009344908,0.0
3457,WASHINGTON,0,17722.202730863046,OH,2007,39167,62411,0.283959602167295,0.0
3458,WASHINGTON,0,19548.38841508812,OH,2008,39167,62216,0.31420194829445997,0.0
3459,WASHINGTON,0,21588.967601363165,OH,2009,39167,62022,0.34808564060112807,0.0
3460,WASHINGTON,0,22698.69369225074,OH,2010,39167,61710,0.3678284506927684,0.0
3461,WASHINGTON,0,25130.846190225933,OH,2011,39167,61593,0.4080146476097273,0.0
3462,WASHINGTON,0,28562.37116610103,OH,2012,39167,61433,0.46493531434409896,0.0
3463,WAYNE,0,16080.339402762706,OH,2006,39169,113573,0.14158593506170222,0.0
3464,WAYNE,0,18176.60396271285,OH,2007,39169,113828,0.15968482238739895,0.0
3465,WAYNE,11,20225.05690271293,OH,2008,39169,114082,0.1772852588726787,9.64218719868165
3466,WAYNE,0,22921.89891543785,OH,2009,39169,114337,0.20047665161267,0.0
3467,WAYNE,0,26367.01288657555,OH,2010,39169,114391,0.23049901553947033,0.0
3468,WAYNE,13,27478.27092498826,OH,2011,39169,114637,0.2396980985631887,11.340143234732242
3469,WAYNE,0,26043.75506223805,OH,2012,39169,115022,0.2264241194053142,0.0
3470,WILLIAMS,0,4210.328384999999,OH,2006,39171,38107,0.11048700724276377,0.0
3471,WILLIAMS,0,4993.605855862541,OH,2007,39171,37993,0.1314348921080868,0.0
3472,WILLIAMS,0,6330.94275836255,OH,2008,39171,37878,0.1671403653403704,0.0
3473,WILLIAMS,0,5680.6333950000535,OH,2009,39171,37763,0.15042855162460753,0.0
3474,WILLIAMS,0,6722.9425650001185,OH,2010,39171,37507,0.1792450093315946,0.0
3475,WILLIAMS,0,7396.599945000143,OH,2011,39171,37578,0.1968332520357694,0.0
3476,WILLIAMS,0,8510.749230225128,OH,2012,39171,37517,0.22685047392449098,0.0
3477,WOOD,10,31095.771120088582,OH,2006,39173,124593,0.24957879752545153,8.026133089338886
3478,WOOD,0,30339.3347060011,OH,2007,39173,125132,0.24245864132277195,0.0
3479,WOOD,0,30412.72837425113,OH,2008,39173,125671,0.24200275619873424,0.0
3480,WOOD,0,34282.52540565116,OH,2009,39173,126210,0.27163081693725666,0.0
3481,WOOD,0,36787.382376563684,OH,2010,39173,125952,0.29207461871636564,0.0
3482,WOOD,0,33730.892008388415,OH,2011,39173,127106,0.2653760798734003,0.0
3483,WOOD,0,32754.979018576178,OH,2012,39173,128416,0.2550692983629468,0.0
3484,WYANDOT,0,2214.877413500008,OH,2006,39175,23043,0.09611931664713831,0.0
3485,WYANDOT,0,2554.455082950007,OH,2007,39175,22951,0.11130038268267209,0.0
3486,WYANDOT,0,2829.511182037503,OH,2008,39175,22859,0.12378105700325925,0.0
3487,WYANDOT,0,2913.4793104500145,OH,2009,39175,22767,0.1279693991500863,0.0
3488,WYANDOT,0,2990.802015000022,OH,2010,39175,22587,0.13241253884978182,0.0
3489,WYANDOT,0,3264.6652163625176,OH,2011,39175,22637,0.144218103828357,0.0
3490,WYANDOT,0,3119.1561415875126,OH,2012,39175,22540,0.138383147364131,0.0
3491,ADAMS,0,22081.284725863043,PA,2006,42001,100397,0.2199396867024218,0.0
3492,ADAMS,0,22324.72634400041,PA,2007,42001,100562,0.22199962554444433,0.0
3493,ADAMS,0,21661.274802000502,PA,2008,42001,100726,0.21505147431646746,0.0
3494,ADAMS,12,24268.6485193131,PA,2009,42001,100891,0.24054324488123918,11.894024243986085
3495,ADAMS,10,26433.218182725628,PA,2010,42001,101473,0.26049508916387243,9.854838232830408
3496,ADAMS,0,28887.012379088086,PA,2011,42001,101457,0.2847217282108488,0.0
3497,ADAMS,0,31947.691612950734,PA,2012,42001,101242,0.31555768962437264,0.0
3498,ALLEGHENY,137,406285.83551596594,PA,2006,42003,1234884,0.32900728774197896,11.09415945141406
3499,ALLEGHENY,195,435848.1620240985,PA,2007,42003,1233920,0.35322238234577485,15.803293568464731
3500,ALLEGHENY,222,476399.5047016705,PA,2008,42003,1232956,0.38638808254444645,18.00550871239525
3501,ALLEGHENY,217,493136.6351861419,PA,2009,42003,1231992,0.40027584203967387,17.61375073864116
3502,ALLEGHENY,231,492443.82857281703,PA,2010,42003,1223970,0.4023332504659567,18.873011593421406
3503,ALLEGHENY,241,537845.0673028461,PA,2011,42003,1228183,0.4379193225299863,19.62248296874326
3504,ALLEGHENY,276,498776.45770974853,PA,2012,42003,1230881,0.40521907293211,22.42296371460767
3505,ARMSTRONG,14,19099.78112100067,PA,2006,42005,70796,0.2697861619441871,19.7751285383355
3506,ARMSTRONG,0,21320.608023863144,PA,2007,42005,70348,0.30307340683264833,0.0
3507,ARMSTRONG,0,20961.50342208831,PA,2008,42005,69900,0.29987844666793007,0.0
3508,ARMSTRONG,0,20172.414049313007,PA,2009,42005,69453,0.29044697924226465,0.0
3509,ARMSTRONG,13,21526.821348975503,PA,2010,42005,68865,0.3125945160673129,18.877513976620925
3510,ARMSTRONG,15,25194.94984953811,PA,2011,42005,68492,0.36785244772437814,21.90036792618116
3511,ARMSTRONG,14,27975.29079828831,PA,2012,42005,68058,0.41105073317300406,20.57068970583914
3512,BEAVER,17,49329.14225644086,PA,2006,42007,174425,0.28281004590191117,9.74630930199226
3513,BEAVER,20,56609.7967716787,PA,2007,42007,173667,0.3259674939492172,11.516292675062044
3514,BEAVER,18,58980.1503015412,PA,2008,42007,172909,0.3411051495384347,10.410100110462729
3515,BEAVER,26,61690.140828115764,PA,2009,42007,172151,0.3583490123677223,15.103020023119239
3516,BEAVER,24,64101.56755811486,PA,2010,42007,170646,0.3756406101409635,14.064203087092578
3517,BEAVER,33,67823.12684857762,PA,2011,42007,170307,0.39824039439704545,19.376772534305697
3518,BEAVER,31,71056.70690355256,PA,2012,42007,170065,0.41782087380444277,18.22832446417546
3519,BEDFORD,0,11283.026570362816,PA,2006,42009,50638,0.22281738161781303,0.0
3520,BEDFORD,0,12686.37491872537,PA,2007,42009,50436,0.25153412084077587,0.0
3521,BEDFORD,0,13371.001281000372,PA,2008,42009,50235,0.266169031173492,0.0
3522,BEDFORD,11,15457.158067725413,PA,2009,42009,50033,0.30893926144195655,21.98548957687926
3523,BEDFORD,0,16334.015576362868,PA,2010,42009,49686,0.3287448290537147,0.0
3524,BEDFORD,0,16112.311413862915,PA,2011,42009,49610,0.3247795084431146,0.0
3525,BEDFORD,0,19091.26178250061,PA,2012,42009,49576,0.3850908056821972,0.0
3526,BERKS,29,58418.711978129315,PA,2006,42011,408151,0.1431301454072863,7.105213511666026
3527,BERKS,30,69215.03805580523,PA,2007,42011,409016,0.16922330191436333,7.334676394077493
3528,BERKS,38,80148.33066280611,PA,2008,42011,409881,0.1955404877581691,9.27098352936584
3529,BERKS,52,89420.18490398041,PA,2009,42011,410746,0.21770190069770712,12.65989200138285
3530,BERKS,49,99383.62745152992,PA,2010,42011,412025,0.2412077603337902,11.892482252290517
3531,BERKS,65,113529.25463869378,PA,2011,42011,412966,0.2749118683830964,15.739794559358398
3532,BERKS,40,120346.3607228672,PA,2012,42011,413515,0.2910326365981094,9.67316784155351
3533,BLAIR,18,46104.713682303554,PA,2006,42013,129935,0.3548290582391469,13.853080386347019
3534,BLAIR,13,54546.195179866365,PA,2007,42013,129326,0.421772846758319,10.052116357113032
3535,BLAIR,19,62605.8799152047,PA,2008,42013,128717,0.48638392687216686,14.761064971992823
3536,BLAIR,17,70911.02085315477,PA,2009,42013,128108,0.5535253134320633,13.270053392450121
3537,BLAIR,0,74381.64026681702,PA,2010,42013,127043,0.5854839720946217,0.0
3538,BLAIR,22,81331.68727204239,PA,2011,42013,126959,0.640613798722756,17.328428862861237
3539,BLAIR,18,87736.92284070452,PA,2012,42013,126540,0.6933532704338906,14.224751066856332
3540,BRADFORD,0,16074.567315225393,PA,2006,42015,64471,0.24933019986079621,0.0
3541,BRADFORD,0,16522.85075740047,PA,2007,42015,64160,0.25752572876247615,0.0
3542,BRADFORD,0,16314.786619350434,PA,2008,42015,63850,0.2555174098567022,0.0
3543,BRADFORD,0,17555.137991588024,PA,2009,42015,63539,0.2762891765937145,0.0
3544,BRADFORD,0,20315.54144250056,PA,2010,42015,62736,0.3238258964948444,0.0
3545,BRADFORD,0,22056.05746500062,PA,2011,42015,63106,0.34950808900897884,0.0
3546,BRADFORD,0,24691.53001522552,PA,2012,42015,63002,0.3919166060637046,0.0
3547,BUCKS,90,216731.3151298565,PA,2006,42017,623826,0.34742270301311023,14.427099864385262
3548,BUCKS,67,252400.3076499798,PA,2007,42017,624092,0.40442804530418563,10.735596674849221
3549,BUCKS,85,285984.3965637048,PA,2008,42017,624357,0.458046272507083,13.61400608946484
3550,BUCKS,91,354403.55807202595,PA,2009,42017,624623,0.5673879413214467,14.568787892856971
3551,BUCKS,93,428168.6312421881,PA,2010,42017,625405,0.6846261722278972,14.870364004125326
3552,BUCKS,135,436021.89320338523,PA,2011,42017,625908,0.6966229752669485,21.56866504342491
3553,BUCKS,105,441820.59944738523,PA,2012,42017,625361,0.7065048818960332,16.790301921610077
3554,BUTLER,13,37518.56453771537,PA,2006,42019,182284,0.2058247818662931,7.1317285115534
3555,BUTLER,17,43258.55272436565,PA,2007,42019,182714,0.23675554541176727,9.304158411506508
3556,BUTLER,14,48775.40832739093,PA,2008,42019,183144,0.2663227205225993,7.644258070152449
3557,BUTLER,17,55697.763719065704,PA,2009,42019,183575,0.30340603959725293,9.260520223341958
3558,BUTLER,19,56024.803843015216,PA,2010,42019,184092,0.30433046434942973,10.3209264932751
